com.samsung.shealth.tracker.floors_day_summary,6302031,1
create_sh_ver,binning_data,modify_sh_ver,update_time,create_time,floor_count,version_code,deviceuuid,pkg_name,datauuid,day_time
62810050,,62810050,2024-10-24 04:58:48.597,2024-10-24 04:58:48.597,2,1,eyJR0JcLIT,com.sec.android.app.shealth,cb2369da-ea36-4764-97ed-afc5e5ec1053,1718755200000,
62810050,,62810050,2024-10-24 04:58:48.622,2024-10-24 04:58:48.622,6,1,eyJR0JcLIT,com.sec.android.app.shealth,98ea3979-e76f-4a9e-8243-e960611a2dd6,1694563200000,
62810050,,62810050,2024-10-24 04:58:48.637,2024-10-24 04:58:48.637,4,1,eyJR0JcLIT,com.sec.android.app.shealth,aa2d4bd1-14d0-487f-afb1-4ffe525a5461,1701475200000,
62810050,,62810050,2024-10-24 04:58:48.642,2024-10-24 04:58:48.642,3,1,eyJR0JcLIT,com.sec.android.app.shealth,29fb98ff-d021-462f-a799-1f228a1af34e,1702684800000,
62810050,,62810050,2024-10-24 04:58:48.647,2024-10-24 04:58:48.647,5,1,eyJR0JcLIT,com.sec.android.app.shealth,d3836183-a9cc-4749-a570-a71fc0311044,1720569600000,
62810050,,62810050,2024-10-24 04:58:48.657,2024-10-24 04:58:48.657,14,1,eyJR0JcLIT,com.sec.android.app.shealth,b843bef5-68ac-462e-8433-63e95c3abd2d,1699228800000,
62810050,,62810050,2024-10-24 04:58:48.672,2024-10-24 04:58:48.672,6,1,eyJR0JcLIT,com.sec.android.app.shealth,9afb3d53-7a41-401c-b86e-3c39dc4af8ac,1709596800000,
62810050,,62810050,2024-10-24 04:58:48.687,2024-10-24 04:58:48.687,8,1,eyJR0JcLIT,com.sec.android.app.shealth,11ed82be-0122-4917-bc66-7bf3242fe3b0,1706140800000,
62810050,,62810050,2024-10-24 04:58:48.700,2024-10-24 04:58:48.700,6,1,eyJR0JcLIT,com.sec.android.app.shealth,38bd78bc-f483-4530-a65d-eea7205bd946,1695168000000,
62810050,,62810050,2024-10-24 04:58:48.705,2024-10-24 04:58:48.705,3,1,eyJR0JcLIT,com.sec.android.app.shealth,2b9be38e-ac8d-4ab0-a5a8-af6518e0938c,1713052800000,
62810050,,62810050,2024-11-01 22:41:14.070,2024-10-24 04:58:48.718,1,1,eyJR0JcLIT,com.sec.android.app.shealth,53b0bb32-1e58-4491-84fa-5804cbb52cd7,1728086400000,
62810050,,62810050,2024-10-24 04:58:48.727,2024-10-24 04:58:48.727,2,1,eyJR0JcLIT,com.sec.android.app.shealth,fba64d02-ca9d-4cd1-9a6a-15ec9d5c31a4,1691712000000,
62810050,,62810050,2024-10-24 04:58:48.744,2024-10-24 04:58:48.744,1,1,eyJR0JcLIT,com.sec.android.app.shealth,fde9de3f-153d-4ca4-9b39-836986eae1b3,1721174400000,
62810050,,62810050,2024-10-24 04:58:48.761,2024-10-24 04:58:48.761,7,1,eyJR0JcLIT,com.sec.android.app.shealth,1644ad07-cbe7-48b3-8dbe-5230ae74c84a,1699833600000,
62810050,,62810050,2024-10-24 04:58:48.773,2024-10-24 04:58:48.773,3,1,eyJR0JcLIT,com.sec.android.app.shealth,6352ecbc-00c4-4c3c-9460-08e9524198e0,1717718400000,
62810050,,62810050,2024-10-24 04:58:48.777,2024-10-24 04:58:48.777,2,1,eyJR0JcLIT,com.sec.android.app.shealth,048475b6-6210-40dd-9fd8-c2539bd92cb5,1703289600000,
62810050,,62810050,2024-10-24 04:58:48.782,2024-10-24 04:58:48.782,4,1,eyJR0JcLIT,com.sec.android.app.shealth,22329215-5d61-4f05-9af6-8ff655496df9,1719964800000,
62810050,,62810050,2024-10-24 04:58:48.794,2024-10-24 04:58:48.794,9,1,eyJR0JcLIT,com.sec.android.app.shealth,ec47280a-1e24-4f20-ab98-01cfbbb860d6,1692921600000,
62810050,,62810050,2024-10-24 04:58:48.807,2024-10-24 04:58:48.807,9,1,eyJR0JcLIT,com.sec.android.app.shealth,aa755cd1-da04-4231-b455-29d8890aef4d,1706745600000,
62810050,,62810050,2024-10-24 04:58:48.819,2024-10-24 04:58:48.819,2,1,eyJR0JcLIT,com.sec.android.app.shealth,0452e6ea-e5b8-424a-8f84-d8a37a6ca525,1688860800000,
62810050,,62810050,2024-10-24 04:58:48.833,2024-10-24 04:58:48.833,3,1,eyJR0JcLIT,com.sec.android.app.shealth,458cc527-8774-4df5-9e84-9d8d15c5589c,1692316800000,
62810050,,62810050,2024-10-24 04:58:48.840,2024-10-24 04:58:48.840,1,1,eyJR0JcLIT,com.sec.android.app.shealth,a30e797d-7130-470d-95e9-df8c689a4c13,1710201600000,
62810050,,62810050,2024-10-24 04:58:48.854,2024-10-24 04:58:48.854,2,1,eyJR0JcLIT,com.sec.android.app.shealth,1aa68f88-63f1-43c1-b26e-ecef7f84abaa,1713657600000,
62810050,,62810050,2024-10-24 04:58:48.870,2024-10-24 04:58:48.870,15,1,eyJR0JcLIT,com.sec.android.app.shealth,fca0a580-5cff-4ead-be5e-8e6e3fce2612,1717113600000,
62810050,,62810050,2024-10-24 20:29:41.907,2024-10-24 04:58:48.878,13,1,eyJR0JcLIT,com.sec.android.app.shealth,e37b06a3-e571-4685-878a-718fce1dbe65,1727481600000,
62810050,,62810050,2024-10-24 04:58:48.894,2024-10-24 04:58:48.894,9,1,eyJR0JcLIT,com.sec.android.app.shealth,1365ed3a-e371-4015-8d73-949b2205e6e4,1709683200000,
62810050,,62810050,2024-10-24 20:29:41.665,2024-10-24 04:58:48.903,6,1,eyJR0JcLIT,com.sec.android.app.shealth,bea0392e-5f16-4b30-93f8-a71896601691,1727568000000,
62810050,,62810050,2024-10-24 04:58:48.915,2024-10-24 04:58:48.915,9,1,eyJR0JcLIT,com.sec.android.app.shealth,7e4b334d-fe38-4bec-af41-62efff34bd2f,1691798400000,
62810050,,62810050,2024-10-24 04:58:48.919,2024-10-24 04:58:48.919,6,1,eyJR0JcLIT,com.sec.android.app.shealth,b10206f4-1a12-4c64-91f2-e8faf9517a94,1695254400000,
62810050,,62810050,2024-10-24 04:58:48.933,2024-10-24 04:58:48.933,11,1,eyJR0JcLIT,com.sec.android.app.shealth,d6edb0b9-d6c1-4e76-8447-64109dee2124,1713139200000,
62810050,,62810050,2024-10-24 04:58:48.955,2024-10-24 04:58:48.955,3,1,eyJR0JcLIT,com.sec.android.app.shealth,6ce069a0-fa03-404e-a243-77b701d8a383,1720656000000,
62810050,,62810050,2024-10-24 04:58:48.961,2024-10-24 04:58:48.961,6,1,eyJR0JcLIT,com.sec.android.app.shealth,91c613f5-e500-47bd-adc0-34d82143082b,1705622400000,
62810050,,62810050,2024-10-24 04:58:48.970,2024-10-24 04:58:48.970,7,1,eyJR0JcLIT,com.sec.android.app.shealth,1590c299-68b4-4750-b36b-e3f1e864432a,1702166400000,
62810050,,62810050,2024-10-24 04:58:48.974,2024-10-24 04:58:48.974,2,1,eyJR0JcLIT,com.sec.android.app.shealth,7dbcfc97-791e-4a22-aee2-8d05ff46f4b7,1698710400000,
62810050,,62810050,2024-10-24 04:58:48.979,2024-10-24 04:58:48.979,9,1,eyJR0JcLIT,com.sec.android.app.shealth,993ddd3b-d30c-4c21-94e0-aaa49f4a2b19,1709078400000,
62810050,,62810050,2024-10-24 04:58:48.989,2024-10-24 04:58:48.989,13,1,eyJR0JcLIT,com.sec.android.app.shealth,960da22d-73c2-4674-9d1a-f14bf11d5685,1712534400000,
62810050,,62810050,2024-10-24 04:58:48.993,2024-10-24 04:58:48.993,2,1,eyJR0JcLIT,com.sec.android.app.shealth,f8312f92-bdcc-4432-9cc4-8a4411e97436,1688947200000,
62810050,,62810050,2024-10-24 04:58:49.000,2024-10-24 04:58:49.000,9,1,eyJR0JcLIT,com.sec.android.app.shealth,2ff3b9d4-d2cb-4819-9960-0303d0b60054,1706832000000,
62810050,,62810050,2024-10-24 04:58:49.019,2024-10-24 04:58:49.019,2,1,eyJR0JcLIT,com.sec.android.app.shealth,c362ba67-017e-4f00-b064-c6c77befac04,1703376000000,
62810050,,62810050,2024-10-24 04:58:49.030,2024-10-24 04:58:49.030,10,1,eyJR0JcLIT,com.sec.android.app.shealth,a2637c2f-3ce1-4cd8-b0c2-5416b1e159c8,1710288000000,
62810050,,62810050,2024-10-24 04:58:49.045,2024-10-24 04:58:49.045,9,1,eyJR0JcLIT,com.sec.android.app.shealth,096ca970-57c5-41db-9435-604bb6ea05a0,1713744000000,
62810050,,62810050,2024-10-24 04:58:49.055,2024-10-24 04:58:49.055,3,1,eyJR0JcLIT,com.sec.android.app.shealth,7d6669c0-4432-40b7-94ed-7ac6e4bf0f7d,1717200000000,
62810050,,62810050,2024-10-24 04:58:49.066,2024-10-24 04:58:49.066,12,1,eyJR0JcLIT,com.sec.android.app.shealth,5e253466-57d2-4f3e-99f3-441a6985f77f,1720051200000,
62810050,,62810050,2024-10-24 04:58:49.082,2024-10-24 04:58:49.082,2,1,eyJR0JcLIT,com.sec.android.app.shealth,ae9fbf23-65a5-4d68-9f9a-0e36ede53c0c,1692403200000,
62810050,,62810050,2024-10-24 04:58:49.111,2024-10-24 04:58:49.111,9,1,eyJR0JcLIT,com.sec.android.app.shealth,ecfb4ad8-d98f-43c2-a772-5231589c5625,1706227200000,
62810050,,62810050,2024-10-24 04:58:49.133,2024-10-24 04:58:49.133,3,1,eyJR0JcLIT,com.sec.android.app.shealth,da7b80da-aa49-47d3-8e75-590b6aaba043,1702771200000,
62810050,,62810050,2024-10-24 04:58:49.139,2024-10-24 04:58:49.139,1,1,eyJR0JcLIT,com.sec.android.app.shealth,9d791634-5509-4748-b041-4ed48ddd8ac3,1695859200000,
62810050,,62810050,2024-10-24 04:58:49.168,2024-10-24 04:58:49.168,4,1,eyJR0JcLIT,com.sec.android.app.shealth,6fd22603-f36b-431e-bed5-a52f1706d4a4,1699315200000,
62810050,,62810050,2024-10-24 04:58:49.178,2024-10-24 04:58:49.178,9,1,eyJR0JcLIT,com.sec.android.app.shealth,0ed61335-51e9-4d25-b8c4-c017c08868c9,1718409600000,
62810050,,62810050,2024-10-24 04:58:49.184,2024-10-24 04:58:49.184,14,1,eyJR0JcLIT,com.sec.android.app.shealth,4ef73c5e-be57-4fe6-b563-27f7239a82d7,1707436800000,
62810050,,62810050,2024-10-24 04:58:49.194,2024-10-24 04:58:49.194,2,1,eyJR0JcLIT,com.sec.android.app.shealth,1d0622d6-d421-4218-8021-8a981689a2b3,1700524800000,
62810050,,62810050,2024-10-24 04:58:49.218,2024-10-24 04:58:49.218,13,1,eyJR0JcLIT,com.sec.android.app.shealth,ae750760-67f9-434c-b9ae-6ca8bc98e32c,1710892800000,
62810050,,62810050,2024-10-24 04:58:49.224,2024-10-24 04:58:49.224,6,1,eyJR0JcLIT,com.sec.android.app.shealth,7b4cfc3a-e23c-4e01-970e-2e71d48a2208,1703980800000,
62810050,,62810050,2024-10-24 04:58:49.233,2024-10-24 04:58:49.233,11,1,eyJR0JcLIT,com.sec.android.app.shealth,101f39e8-0dfe-4e01-858f-5a3449de0642,1714348800000,
62810050,,62810050,2024-10-24 04:58:49.248,2024-10-24 04:58:49.248,6,1,eyJR0JcLIT,com.sec.android.app.shealth,27d2b11c-aaaf-4a2f-baf6-d656da2901ba,1699920000000,
62810050,,62820030,2024-11-11 21:43:39.504,2024-10-24 04:58:49.253,1,1,eyJR0JcLIT,com.sec.android.app.shealth,8d1b1c06-cdf0-43d1-b4b5-51902311be15,1729382400000,
62810050,,62810050,2024-10-24 04:58:49.258,2024-10-24 04:58:49.258,13,1,eyJR0JcLIT,com.sec.android.app.shealth,19c78bce-610a-4c32-b07c-b4e01ab89ed6,1689552000000,
62810050,,62810050,2024-10-24 04:58:49.265,2024-10-24 04:58:49.265,1,1,eyJR0JcLIT,com.sec.android.app.shealth,f3829b6c-d734-4a08-aecc-139c05eb6971,1719014400000,
62810050,,62810050,2024-10-24 04:58:49.286,2024-10-24 04:58:49.286,1,1,eyJR0JcLIT,com.sec.android.app.shealth,04e1892e-8a4c-4f2b-a058-8fdfb16af50f,1715558400000,
62810050,,62810050,2024-10-24 04:58:49.297,2024-10-24 04:58:49.297,3,1,eyJR0JcLIT,com.sec.android.app.shealth,138b2e1b-fe1a-48a5-8667-2aafbbd58a69,1704585600000,
62810050,,62810050,2024-10-24 04:58:49.310,2024-10-24 04:58:49.310,11,1,eyJR0JcLIT,com.sec.android.app.shealth,82db6782-15e0-44b3-b31f-4d0e05096522,1701129600000,
62810050,,62810050,2024-10-24 04:58:49.325,2024-10-24 04:58:49.325,3,1,eyJR0JcLIT,com.sec.android.app.shealth,ebb843df-9256-4872-8ddc-0abae4cb54d1,1694217600000,
62810050,,62810050,2024-10-24 04:58:49.330,2024-10-24 04:58:49.330,1,1,eyJR0JcLIT,com.sec.android.app.shealth,12685d28-a318-4f02-927c-9d69208ce798,1693612800000,
62810050,,62810050,2024-10-24 04:58:49.335,2024-10-24 04:58:49.335,13,1,eyJR0JcLIT,com.sec.android.app.shealth,0502b1bd-4f7c-4263-8e8c-14be375ca746,1711497600000,
62810050,,62810050,2024-10-24 04:58:49.344,2024-10-24 04:58:49.344,8,1,eyJR0JcLIT,com.sec.android.app.shealth,090fd7f2-4b44-46c4-a3f7-915143227291,1708041600000,
62810050,,62810050,2024-10-24 04:58:49.362,2024-10-24 04:58:49.362,5,1,eyJR0JcLIT,com.sec.android.app.shealth,7ad14ca3-ba88-42f8-9d38-bec327f54132,1714953600000,
62810050,,62820030,2024-11-07 23:24:43.837,2024-10-24 04:58:49.372,3,1,eyJR0JcLIT,com.sec.android.app.shealth,cf7b6341-3c5c-4898-baa5-b5cce0fca3c8,1728777600000,
62810050,,62810050,2024-10-24 04:58:49.377,2024-10-24 04:58:49.377,1,1,eyJR0JcLIT,com.sec.android.app.shealth,97add15d-149d-4187-a152-898cb389e96d,1721865600000,
62810050,,62810050,2024-10-24 04:58:49.401,2024-10-24 04:58:49.401,1,1,eyJR0JcLIT,com.sec.android.app.shealth,410d10a4-bbad-49d6-916d-a1cb5381dd79,1691366400000,
62810050,,62810050,2024-10-24 04:58:49.422,2024-10-24 04:58:49.422,11,1,eyJR0JcLIT,com.sec.android.app.shealth,fbeee493-2e44-4151-9991-a8cabbc901a3,1709251200000,
62810050,,62810050,2024-10-24 04:58:49.431,2024-10-24 04:58:49.431,6,1,eyJR0JcLIT,com.sec.android.app.shealth,96ba2049-8e39-45c6-8220-69327fa62af5,1694822400000,
62810050,,62810050,2024-10-24 04:58:49.438,2024-10-24 04:58:49.438,1,1,eyJR0JcLIT,com.sec.android.app.shealth,5ced1241-d3c8-4621-baad-2e7b60861864,1712707200000,
62810050,,62810050,2024-10-24 04:58:49.446,2024-10-24 04:58:49.446,2,1,eyJR0JcLIT,com.sec.android.app.shealth,9123e07e-ab67-4fcc-959f-df143c974e1e,1716163200000,
62810050,,62810050,2024-10-24 04:58:49.463,2024-10-24 04:58:49.463,2,1,eyJR0JcLIT,com.sec.android.app.shealth,e1cc59ae-42e0-4491-8b6e-3cbd5fb96568,1720224000000,
62810050,,62810050,2024-10-24 04:58:49.493,2024-10-24 04:58:49.493,17,1,eyJR0JcLIT,com.sec.android.app.shealth,2cbc4638-85cf-41f2-8a6f-015efbe03ead,1705190400000,
62810050,,62810050,2024-10-24 04:58:49.511,2024-10-24 04:58:49.511,7,1,eyJR0JcLIT,com.sec.android.app.shealth,dff82bf7-8041-48b2-94ab-d7b0d77e8f8a,1701734400000,
62810050,,62810050,2024-10-24 04:58:49.532,2024-10-24 04:58:49.532,12,1,eyJR0JcLIT,com.sec.android.app.shealth,f84721f2-5f42-4ab7-b3ad-6fdfd018ca27,1708646400000,
62810050,,62810050,2024-10-24 04:58:49.539,2024-10-24 04:58:49.539,11,1,eyJR0JcLIT,com.sec.android.app.shealth,0e43c591-44c3-4d41-b712-608946ac32b1,1712102400000,
62810050,,62810050,2024-10-24 04:58:49.571,2024-10-24 04:58:49.571,5,1,eyJR0JcLIT,com.sec.android.app.shealth,a925e363-b49c-4f20-949b-b6ede8799ab5,1706400000000,
62810050,,62810050,2024-10-24 04:58:49.585,2024-10-24 04:58:49.585,17,1,eyJR0JcLIT,com.sec.android.app.shealth,f5e36555-4281-4db1-8a15-11dfc595c780,1709856000000,
62810050,,62810050,2024-10-24 04:58:49.613,2024-10-24 04:58:49.613,6,1,eyJR0JcLIT,com.sec.android.app.shealth,63579d15-08c4-43cd-b747-f724a1bfa191,1702944000000,
62810050,,62810050,2024-10-24 04:58:49.630,2024-10-24 04:58:49.630,6,1,eyJR0JcLIT,com.sec.android.app.shealth,1884eb2b-4bda-4ad5-a4ad-f608bd842fe9,1713312000000,
62810050,,62810050,2024-10-24 04:58:49.649,2024-10-24 04:58:49.649,3,1,eyJR0JcLIT,com.sec.android.app.shealth,888cfb9e-1d55-4991-867d-7ac122b40370,1716768000000,
62810050,,62810050,2024-10-24 04:58:49.677,2024-10-24 04:58:49.677,5,1,eyJR0JcLIT,com.sec.android.app.shealth,717ba2dc-6912-455e-9809-73ab84b86980,1719619200000,
62810050,,62810050,2024-10-24 04:58:49.693,2024-10-24 04:58:49.693,2,1,eyJR0JcLIT,com.sec.android.app.shealth,387b4e4a-872b-4502-bba8-85c3f415fd28,1705795200000,
62810050,,62810050,2024-10-24 04:58:49.706,2024-10-24 04:58:49.706,3,1,eyJR0JcLIT,com.sec.android.app.shealth,3f59bbb7-7c5b-41e7-b931-443288d7f9e5,1691971200000,
62810050,,62810050,2024-10-24 04:58:49.719,2024-10-24 04:58:49.719,6,1,eyJR0JcLIT,com.sec.android.app.shealth,26518cb5-a937-4cb9-9cdd-cfeb44485847,1702339200000,
62810050,,62810050,2024-10-24 04:58:49.737,2024-10-24 04:58:49.737,6,1,eyJR0JcLIT,com.sec.android.app.shealth,61b948f8-1212-4c73-93f5-ab50935c613e,1721433600000,
62810050,,62810050,2024-10-24 04:58:49.753,2024-10-24 04:58:49.753,3,1,eyJR0JcLIT,com.sec.android.app.shealth,c74cbbc9-18c3-470e-b6b1-3d0d5e94cbae,1700092800000,
62810050,,62810050,2024-10-24 04:58:49.775,2024-10-24 04:58:49.775,7,1,eyJR0JcLIT,com.sec.android.app.shealth,5310ce70-0be1-47a9-8fa5-49e4d0f1a02b,1703548800000,
62810050,,62810050,2024-10-24 04:58:49.787,2024-10-24 04:58:49.787,1,1,eyJR0JcLIT,com.sec.android.app.shealth,38f22a26-e388-4c40-8374-e8ff6dc0f53f,1707004800000,
62810050,,62810050,2024-10-24 04:58:49.818,2024-10-24 04:58:49.818,3,1,eyJR0JcLIT,com.sec.android.app.shealth,a383aa66-9ec8-4327-8947-6c42fff6790b,1713916800000,
62810050,,62810050,2024-10-24 04:58:49.832,2024-10-24 04:58:49.832,2,1,eyJR0JcLIT,com.sec.android.app.shealth,7a9957f2-c2d4-4d71-bc86-2b3572e9d5f6,1717372800000,
62810050,,62810050,2024-10-24 04:58:49.844,2024-10-24 04:58:49.844,5,1,eyJR0JcLIT,com.sec.android.app.shealth,1e4bcd99-7e28-41b8-80c6-efa798083350,1699488000000,
62810050,,62810050,2024-10-24 04:58:49.863,2024-10-24 04:58:49.863,8,1,eyJR0JcLIT,com.sec.android.app.shealth,b4485f2c-3363-4cf9-82a5-16ee849b16ca,1689120000000,
62810050,,62810050,2024-10-24 04:58:49.879,2024-10-24 04:58:49.879,5,1,eyJR0JcLIT,com.sec.android.app.shealth,b97dcaf3-8571-4f93-bc52-2d40ee0d1afd,1692576000000,
62810050,,62810050,2024-10-24 04:58:49.894,2024-10-24 04:58:49.894,5,1,eyJR0JcLIT,com.sec.android.app.shealth,d114f283-bcb3-42a0-bca9-010448124694,1718582400000,
62810050,,62810050,2024-10-24 04:58:49.911,2024-10-24 04:58:49.911,7,1,eyJR0JcLIT,com.sec.android.app.shealth,f0cacd2f-62a8-4711-82a4-046546dca769,1715126400000,
62810050,,62810050,2024-10-24 20:29:41.826,2024-10-24 04:58:49.926,9,1,eyJR0JcLIT,com.sec.android.app.shealth,5d218d44-4779-4401-a0d2-ba33dadc82cd,1727740800000,
62810050,,62810050,2024-10-24 04:58:49.938,2024-10-24 04:58:49.938,5,1,eyJR0JcLIT,com.sec.android.app.shealth,9f662449-4ef9-4846-b9dd-586345bf395a,1720828800000,
62810050,,62810050,2024-10-24 04:58:49.958,2024-10-24 04:58:49.958,1,1,eyJR0JcLIT,com.sec.android.app.shealth,1a8d0c04-26af-4a17-8bbc-0785e4e42a70,1690329600000,
62810050,,62810050,2024-10-24 04:58:49.977,2024-10-24 04:58:49.977,5,1,eyJR0JcLIT,com.sec.android.app.shealth,1cd0341a-88f7-4d60-aff4-923be4a80655,1693785600000,
62810050,,62810050,2024-10-24 04:58:49.987,2024-10-24 04:58:49.987,8,1,eyJR0JcLIT,com.sec.android.app.shealth,ba54e735-b212-40f2-bc0c-caa9d8ab5316,1693180800000,
62810050,,62810050,2024-10-24 04:58:49.994,2024-10-24 04:58:49.994,8,1,eyJR0JcLIT,com.sec.android.app.shealth,a05278dd-7fec-4942-8daf-b71289817a13,1689724800000,
62810050,,62810050,2024-10-24 04:58:50.007,2024-10-24 04:58:50.007,8,1,eyJR0JcLIT,com.sec.android.app.shealth,ca7d8a56-717b-4236-b608-71c3ed60cdff,1711065600000,
62810050,,62810050,2024-10-24 04:58:50.026,2024-10-24 04:58:50.026,2,1,eyJR0JcLIT,com.sec.android.app.shealth,15816784-a048-4c46-881f-4fd9d90f875e,1714521600000,
62810050,,62810050,2024-10-24 04:58:50.044,2024-10-24 04:58:50.044,9,1,eyJR0JcLIT,com.sec.android.app.shealth,a075d768-6257-4f0b-a3b5-4190e2f03a81,1717977600000,
62810050,,62810050,2024-11-01 22:41:14.170,2024-10-24 04:58:50.060,13,1,eyJR0JcLIT,com.sec.android.app.shealth,7e80f416-1e20-4ec2-ae12-56ef29a67318,1728345600000,
62810050,,62810050,2024-10-24 04:58:50.074,2024-10-24 04:58:50.074,1,1,eyJR0JcLIT,com.sec.android.app.shealth,e2fd1ff9-6d17-4ebe-aed7-870fd5ad83ad,1692662400000,
62810050,,62810050,2024-10-24 04:58:50.091,2024-10-24 04:58:50.091,5,1,eyJR0JcLIT,com.sec.android.app.shealth,ff47166a-9263-452c-9c12-5364995d038f,1714003200000,
62810050,,62810050,2024-10-24 04:58:50.102,2024-10-24 04:58:50.102,3,1,eyJR0JcLIT,com.sec.android.app.shealth,f5a5572e-6dd5-45b4-b904-448037d4c009,1717459200000,
62810050,,62810050,2024-10-24 04:58:50.126,2024-10-24 04:58:50.126,6,1,eyJR0JcLIT,com.sec.android.app.shealth,7de480dd-513c-4ee5-a7a0-f7599e7a57c9,1718064000000,
62810050,,62810050,2024-10-24 04:58:50.140,2024-10-24 04:58:50.140,11,1,eyJR0JcLIT,com.sec.android.app.shealth,7956685a-0293-4ad3-bca9-90348ed1986b,1706486400000,
62810050,,62810050,2024-10-24 04:58:50.154,2024-10-24 04:58:50.154,9,1,eyJR0JcLIT,com.sec.android.app.shealth,6c93b210-0f49-4218-a441-cd295a9af2e5,1699574400000,
62810050,,62810050,2024-10-24 04:58:50.173,2024-10-24 04:58:50.173,5,1,eyJR0JcLIT,com.sec.android.app.shealth,51f61a35-c19a-45dd-9c2b-5ae4d1b07924,1709942400000,
62810050,,62820030,2024-11-11 21:43:39.310,2024-10-24 04:58:50.190,3,1,eyJR0JcLIT,com.sec.android.app.shealth,830230bc-50fa-4ddd-ab5d-5f593962e2e7,1729036800000,
62810050,,62810050,2024-10-24 04:58:50.204,2024-10-24 04:58:50.204,5,1,eyJR0JcLIT,com.sec.android.app.shealth,341c9e49-cd83-43b9-85a8-998fd8fb591c,1713398400000,
62810050,,62810050,2024-10-24 04:58:50.216,2024-10-24 04:58:50.216,11,1,eyJR0JcLIT,com.sec.android.app.shealth,b4a83b44-47e7-4a1a-b78e-ab9e942b1e9b,1707696000000,
62810050,,62810050,2024-10-24 04:58:50.229,2024-10-24 04:58:50.229,1,1,eyJR0JcLIT,com.sec.android.app.shealth,035fe9dc-ec03-4030-968b-88dc8bf85c9a,1689811200000,
62810050,,62810050,2024-10-24 04:58:50.239,2024-10-24 04:58:50.239,2,1,eyJR0JcLIT,com.sec.android.app.shealth,97af92c6-50b2-427c-87b1-0ced969d18e1,1704240000000,
62810050,,62810050,2024-10-24 20:29:41.720,2024-10-24 04:58:50.259,1,1,eyJR0JcLIT,com.sec.android.app.shealth,9654e6a3-1b4a-433f-ae6d-86ea56c640ab,1727827200000,
62810050,,62810050,2024-10-24 04:58:50.274,2024-10-24 04:58:50.274,4,1,eyJR0JcLIT,com.sec.android.app.shealth,e6f42d7f-15ad-4944-9b83-29c15ea26f55,1711152000000,
62810050,,62810050,2024-10-24 04:58:50.288,2024-10-24 04:58:50.288,5,1,eyJR0JcLIT,com.sec.android.app.shealth,c5d6840c-c99a-45fc-a32a-2320dc883fbe,1714608000000,
62810050,,62810050,2024-10-24 04:58:50.303,2024-10-24 04:58:50.303,7,1,eyJR0JcLIT,com.sec.android.app.shealth,c2b865df-f83a-4743-97c4-f1bf474670ba,1700179200000,
62810050,,62810050,2024-10-24 04:58:50.319,2024-10-24 04:58:50.319,8,1,eyJR0JcLIT,com.sec.android.app.shealth,aba76a05-9fdf-4141-bb32-1dfecf3d43f6,1693267200000,
62810050,,62810050,2024-10-24 04:58:50.342,2024-10-24 04:58:50.342,10,1,eyJR0JcLIT,com.sec.android.app.shealth,2e0a91ac-262d-4c5f-acdc-f94efe5e0aef,1707091200000,
62810050,,62810050,2024-10-24 04:58:50.363,2024-10-24 04:58:50.363,1,1,eyJR0JcLIT,com.sec.android.app.shealth,2cd7dc9d-b992-42ca-9d19-e8356989cb4b,1703635200000,
62810050,,62810050,2024-10-24 04:58:50.390,2024-10-24 04:58:50.390,8,1,eyJR0JcLIT,com.sec.android.app.shealth,22de8517-7033-4fb1-ace4-7a719907b6aa,1701388800000,
62810050,,62810050,2024-10-24 04:58:50.409,2024-10-24 04:58:50.409,10,1,eyJR0JcLIT,com.sec.android.app.shealth,ae20218b-a293-4b72-a44e-d25a752db30f,1719273600000,
62810050,,62810050,2024-10-24 04:58:50.420,2024-10-24 04:58:50.420,9,1,eyJR0JcLIT,com.sec.android.app.shealth,66aaa971-48ea-403d-aed9-4d3db6b1232c,1708300800000,
62810050,,62810050,2024-10-24 04:58:50.435,2024-10-24 04:58:50.435,8,1,eyJR0JcLIT,com.sec.android.app.shealth,f404d992-0b40-4c07-a2a0-78e3ad74059c,1693872000000,
62810050,,62810050,2024-10-24 04:58:50.451,2024-10-24 04:58:50.451,4,1,eyJR0JcLIT,com.sec.android.app.shealth,d652de63-a9fc-403b-bb13-05914c72a680,1711756800000,
62810050,,62810050,2024-10-24 04:58:50.458,2024-10-24 04:58:50.458,1,1,eyJR0JcLIT,com.sec.android.app.shealth,bba02f6d-27f0-4c3e-b612-737ac1767424,1715212800000,
62810050,,62810050,2024-10-24 04:58:50.469,2024-10-24 04:58:50.469,2,1,eyJR0JcLIT,com.sec.android.app.shealth,47970bc2-75db-4621-b781-2dfaf7aee7eb,1700784000000,
62810050,,62810050,2024-10-24 04:58:50.488,2024-10-24 04:58:50.488,2,1,eyJR0JcLIT,com.sec.android.app.shealth,54a5bd96-a95b-44a2-b1e3-4f746aa5689f,1690416000000,
62810050,,62810050,2024-10-24 04:58:50.505,2024-10-24 04:58:50.505,2,1,eyJR0JcLIT,com.sec.android.app.shealth,f577823e-9d3f-4037-a22b-cc64e97de81e,1719878400000,
62810050,,62810050,2024-10-24 04:58:50.529,2024-10-24 04:58:50.529,1,1,eyJR0JcLIT,com.sec.android.app.shealth,f3ede3d6-b4bc-4eb2-b66a-84cec3bdd71f,1718668800000,
